Frame,Tracking_ID,Class,X_Center,Y_Center,Width,Height
11,20,motorcycle,1776.78,2896.06,186.24,220.37
11,45,car,1492.34,2042.71,119.24,71.83
11,19,car,1206.28,2206.63,126.89,134.03
11,56,car,2032.72,2888.79,231.92,300.14
11,7,car,248.82,3629.44,497.64,417.38
11,12,car,945.47,2076.64,109.13,101.98
12,1,bus,305.21,2643.59,489.8,661.5
12,2,car,1513.48,2422.18,300.58,206.01
12,3,car,1977.39,2488.56,244.8,209.9
12,4,car,1446.78,2284.89,229.48,141.35
12,5,truck,1162.35,2431.14,245.65,265.45
12,9,car,1802.2,2020.55,112.79,67.8
12,13,car,368.81,1913.96,84.7,84.1
12,20,motorcycle,1757.78,2881.63,176.38,208.74
12,45,car,1498.06,2044.2,113.75,68.26
12,19,car,1198.66,2202.4,123.93,131.82
12,56,car,2022.45,2870.39,237.43,304.57
12,7,car,247.29,3629.68,494.59,416.63
12,12,car,944.65,2072.02,111.63,104.25
12,78,motorcycle,1653.4,2652.54,110.57,158.64
12,6,person,1766.56,2805.8,139.31,148.1
13,1,bus,312.77,2640.56,506.53,670.97
13,2,car,1503.03,2413.77,296.96,204.2
13,3,car,1962.55,2480.67,254.12,209.29
13,4,car,1439.79,2283.31,232.49,143.89
13,5,truck,1150.77,2425.86,244.08,262.25
13,9,car,1798.7,2020.08,111.49,66.35
13,13,car,365.88,1916.75,86.03,85.5
13,20,motorcycle,1735.63,2850.05,195.76,236.79
13,45,car,1502.18,2043.47,108.08,64.45
13,19,car,1191.32,2196.16,122.07,130.42
13,56,car,2013.56,2851.38,246.32,312.51
13,7,car,247.46,3629.79,494.93,416.91
13,82,car,686.75,2000.56,96.0,93.85
14,1,bus,319.3,2636.39,521.37,677.72
14,2,car,1489.45,2409.23,292.81,202.18
14,3,car,1944.26,2472.54,258.41,207.23
14,4,car,1429.9,2279.57,229.52,142.9
14,5,truck,1143.63,2415.56,238.68,253.79
14,9,car,1797.04,2019.01,111.75,65.95
14,13,car,364.03,1916.68,86.54,85.73
14,20,motorcycle,1720.14,2835.87,160.31,192.49
14,45,car,1505.98,2044.12,111.3,65.67
14,19,car,1185.25,2192.64,115.88,124.08
14,56,car,2004.54,2840.14,246.4,306.73
14,7,car,247.16,3629.49,494.33,417.57
14,88,person,300.74,2143.49,49.09,128.65
15,1,bus,325.57,2630.12,532.7,679.26
15,2,car,1480.33,2402.86,288.82,200.43
15,3,car,1925.45,2464.6,260.76,204.0
15,4,car,1422.28,2272.95,218.71,136.29
15,5,truck,1134.31,2406.71,237.83,250.36
15,9,car,1798.52,2016.89,117.3,69.24
15,13,car,361.78,1915.98,83.59,81.92
15,20,motorcycle,1700.27,2825.76,164.26,198.97
15,19,car,1179.72,2188.93,117.05,125.83
15,56,car,1995.16,2826.0,244.52,296.11
15,7,car,246.05,3629.38,492.1,417.81
15,82,car,681.95,1995.78,93.47,90.68
16,1,bus,331.84,2623.34,545.67,683.12
16,2,car,1468.25,2394.19,288.89,201.49
16,3,car,1910.99,2457.39,262.77,201.31
16,4,car,1415.74,2268.44,214.1,132.97
16,5,truck,1121.54,2400.76,233.42,243.22
16,9,car,1799.12,2019.13,115.69,68.28
16,13,car,358.16,1917.07,87.23,85.44
16,20,motorcycle,1684.13,2812.97,163.59,199.85
16,19,car,1174.0,2182.15,116.83,126.05
16,56,car,1986.68,2813.63,246.3,288.51
16,7,car,244.85,3629.71,489.69,417.01
16,12,car,931.3,2067.32,105.04,97.56
16,88,person,296.81,2141.66,49.55,129.97
17,1,bus,336.66,2619.23,560.82,690.08
17,2,car,1458.92,2387.04,287.08,201.32
17,3,car,1894.57,2444.49,266.06,199.8
17,4,car,1407.94,2266.65,221.41,138.29
17,5,truck,1114.79,2394.63,235.19,242.65
17,9,car,1799.74,2021.17,113.58,66.93
17,13,car,357.16,1916.95,86.0,84.16
17,20,motorcycle,1671.86,2794.11,160.56,195.47
17,19,car,1168.28,2177.18,117.02,127.04
17,56,car,1979.55,2801.01,248.6,280.2
17,7,car,244.63,3629.57,489.26,417.34
18,1,bus,340.88,2615.58,573.35,692.75
18,2,car,1449.89,2381.72,277.51,194.6
18,3,car,1877.81,2436.61,268.64,198.99
18,4,car,1400.26,2260.8,213.14,133.47
18,5,truck,1101.61,2388.18,237.76,243.76
18,9,car,1803.43,2021.03,109.2,64.89
18,13,car,356.63,1913.78,81.04,78.47
18,20,motorcycle,1654.41,2771.28,180.75,222.81
18,56,car,1970.97,2786.79,253.22,273.05
18,7,car,243.66,3629.19,487.33,417.88
18,98,bus,243.27,3630.21,474.52,416.58
18,12,car,924.14,2063.31,111.06,100.94
19,1,bus,346.92,2612.68,585.66,695.93
19,2,car,1436.08,2373.67,285.16,201.37
19,3,car,1864.14,2426.01,270.89,197.94
19,4,car,1396.67,2257.03,204.78,127.1
19,5,truck,1097.61,2377.91,239.01,242.12
19,9,car,1801.73,2018.32,113.28,67.34
19,13,car,355.81,1913.14,80.07,76.88
19,20,motorcycle,1631.78,2761.71,172.77,215.32
19,56,car,1962.94,2774.18,261.38,269.09
19,7,bus,242.41,3629.79,484.82,417.13
19,98,car,240.53,3629.19,476.05,418.12
19,12,car,924.1,2063.64,101.52,90.98
20,1,bus,350.88,2612.44,596.33,696.69
20,2,car,1426.89,2373.44,270.93,191.11
20,3,car,1848.02,2419.85,271.63,196.49
20,4,car,1388.12,2246.55,177.02,107.23
20,5,truck,1087.44,2370.95,235.12,236.16
20,9,car,1798.57,2017.91,112.58,66.81
20,13,car,352.45,1915.47,82.07,78.39
20,20,motorcycle,1613.03,2749.4,161.35,202.59
20,56,car,1954.61,2761.92,272.48,267.57
20,7,bus,241.87,3629.68,483.75,417.56
20,98,car,240.01,3628.49,477.43,419.65
20,108,motorcycle,2102.62,3101.3,88.13,191.37
20,88,person,291.33,2140.14,49.61,129.65
21,1,bus,355.87,2611.01,610.21,701.52
21,2,car,1419.39,2362.28,274.54,195.02
21,3,car,1833.18,2415.49,271.52,193.98
21,4,car,1378.0,2243.29,172.95,102.97
21,5,truck,1080.18,2367.36,232.94,231.2
21,9,car,1798.41,2018.99,109.5,65.09
21,13,car,353.25,1913.43,80.02,75.84
21,20,motorcycle,1592.25,2730.23,156.8,201.07
21,56,car,1943.74,2748.04,282.58,265.74
21,7,truck,242.53,3627.69,485.06,420.62
21,98,car,239.21,3627.42,478.43,421.42
21,108,motorcycle,2094.86,3092.73,88.38,189.99
21,109,person,393.4,2155.27,67.01,209.87
21,88,person,293.82,2140.83,51.1,132.7
21,19,car,1139.29,2160.54,110.31,119.89
21,12,car,915.64,2056.94,108.94,96.18
22,1,bus,360.16,2609.49,622.99,705.67
22,2,car,1409.46,2359.88,262.53,185.94
22,3,car,1822.42,2408.06,272.33,192.48
22,5,truck,1072.73,2363.69,235.85,232.22
22,9,car,1798.05,2019.16,105.23,62.69
22,13,car,352.05,1911.4,80.35,75.3
22,20,motorcycle,1575.96,2716.98,154.42,200.49
22,56,car,1926.02,2737.98,294.29,267.27
22,109,person,393.82,2156.86,60.48,189.17
22,88,person,294.47,2142.21,50.41,130.28
22,19,car,1132.32,2154.22,113.62,124.33
23,1,bus,364.58,2606.79,633.29,706.79
23,2,car,1394.51,2339.25,253.54,179.9
23,3,car,1807.35,2402.25,266.95,186.37
23,5,truck,1063.72,2357.81,239.66,234.44
23,9,car,1788.63,2016.49,112.51,66.67
23,13,car,352.02,1910.6,81.61,76.31
23,20,motorcycle,1559.6,2700.9,153.4,201.37
23,56,car,1905.06,2726.19,298.33,261.81
23,19,car,1127.52,2150.31,113.47,124.65
23,118,car,2089.75,2698.04,135.44,207.91
23,120,car,1569.9,2086.67,124.65,107.33
23,7,car,240.99,3626.85,481.97,422.71
24,1,bus,367.54,2606.26,642.0,706.73
24,2,car,1388.45,2338.67,253.95,180.52
24,3,car,1798.44,2397.55,268.62,185.66
24,5,truck,1059.65,2353.77,240.11,233.01
24,9,car,1784.55,2014.84,118.33,70.02
24,20,motorcycle,1549.23,2691.31,153.38,205.02
24,56,car,1891.56,2718.28,302.19,257.29
24,19,car,1124.11,2146.17,115.5,127.82
24,118,car,2086.65,2692.92,134.01,205.25
24,120,car,1571.01,2091.41,126.11,108.26
24,123,car,2113.82,3483.34,82.07,220.45
24,125,car,1437.68,2381.61,183.76,126.37
24,7,truck,239.65,3626.39,479.31,423.92
24,109,person,395.25,2168.6,54.6,170.34
24,88,person,295.32,2139.82,48.46,122.59
25,1,bus,372.12,2604.46,655.58,712.83
25,3,car,1788.33,2389.73,277.75,191.09
25,5,truck,1054.1,2347.33,239.0,229.8
25,9,car,1785.19,2015.86,119.44,70.87
25,20,motorcycle,1533.3,2676.73,145.51,195.67
25,56,car,1878.27,2706.34,304.76,252.79
25,19,car,1120.57,2143.98,109.62,121.19
25,118,car,2071.57,2687.97,141.45,214.81
25,120,car,1581.8,2090.36,128.83,110.39
25,123,car,2102.61,3456.12,112.4,301.93
25,125,car,1414.64,2365.91,207.72,142.94
25,7,car,240.44,3626.36,480.88,424.1
25,109,person,394.21,2161.28,45.6,140.62
25,88,person,291.22,2139.5,49.25,122.57
25,12,car,901.15,2052.73,101.08,86.71
25,13,car,350.11,1911.99,90.17,85.37
26,1,bus,376.21,2603.55,666.4,716.2
26,3,car,1775.93,2383.6,286.35,197.93
26,5,car,1046.62,2340.07,233.77,221.95
26,9,car,1788.79,2017.02,116.85,69.69
26,20,motorcycle,1515.37,2654.68,129.28,175.35
26,56,car,1861.74,2695.18,307.32,248.43
26,19,car,1117.55,2136.33,109.29,120.98
26,118,car,2061.25,2689.87,157.51,237.03
26,120,car,1599.52,2101.81,112.76,96.07
26,123,person,2089.99,3401.95,105.9,279.56
26,7,car,237.86,3626.06,475.73,424.73
26,109,person,393.39,2159.36,42.59,129.39
26,88,person,289.4,2138.52,50.01,123.23
26,13,car,350.15,1911.99,89.39,85.03
26,2,car,1374.88,2333.23,259.95,185.7
27,1,bus,380.72,2602.1,676.63,718.72
27,3,car,1758.52,2379.9,274.44,188.89
27,5,car,1038.28,2331.51,228.64,214.0
27,9,car,1780.34,2014.31,117.65,69.89
27,20,motorcycle,1502.95,2647.71,136.19,187.91
27,56,car,1845.16,2685.36,313.07,246.99
27,19,car,1113.45,2137.01,102.73,113.24
27,118,car,2052.75,2679.75,166.81,247.64
27,120,car,1607.55,2106.25,114.26,97.09
27,123,person,2076.65,3364.9,101.43,259.58
27,7,car,236.88,3625.46,473.75,424.99
27,109,person,392.38,2171.84,50.48,153.23
27,88,person,285.38,2135.57,49.15,121.86
27,141,bus,1225.67,1888.38,142.41,130.63
27,2,car,1363.35,2307.53,315.7,231.98
28,1,bus,383.76,2602.16,690.74,726.59
28,3,car,1745.45,2371.81,264.76,181.48
28,5,car,1032.77,2325.66,228.1,210.67
28,9,car,1777.42,2012.79,121.58,71.83
28,20,motorcycle,1489.08,2635.16,131.94,185.0
28,56,car,1825.46,2674.09,319.11,247.67
28,19,car,1106.84,2128.67,107.81,119.61
28,118,car,2045.74,2667.29,173.52,253.04
28,120,car,1610.7,2106.99,116.38,97.97
28,123,person,2057.59,3334.97,103.33,254.36
28,7,car,237.43,3625.21,474.87,425.16
28,109,person,392.44,2166.62,47.61,142.87
28,88,person,285.51,2134.55,50.44,124.88
28,2,car,1351.63,2295.85,321.23,242.42
28,12,car,890.92,2038.99,115.35,99.7
29,1,bus,387.51,2600.87,702.73,732.36
29,3,car,1734.1,2363.97,259.35,176.64
29,9,car,1775.99,2012.24,125.45,73.91
29,20,motorcycle,1475.56,2625.45,128.76,181.76
29,56,car,1811.24,2663.86,315.4,240.71
29,19,car,1101.46,2126.5,106.39,118.79
29,118,car,2039.98,2656.63,175.28,249.37
29,120,car,1615.66,2108.88,122.25,101.42
29,123,person,2034.65,3310.8,104.0,244.47
29,7,car,237.41,3625.3,474.83,425.88
29,109,person,392.01,2165.86,47.27,140.96
29,88,person,282.34,2133.06,50.34,125.69
29,2,car,1344.03,2288.49,314.25,242.46
30,1,bus,390.42,2597.24,713.37,736.59
30,3,car,1721.69,2356.56,259.61,176.48
30,9,car,1778.36,2013.73,124.03,72.88
30,20,motorcycle,1464.68,2616.86,133.01,191.39
30,56,car,1794.86,2652.25,321.32,242.27
30,19,car,1092.34,2116.1,113.54,127.88
30,118,car,2029.07,2649.13,182.55,251.41
30,120,car,1618.08,2111.21,126.58,103.13
30,123,person,2009.53,3285.2,105.13,237.09
30,7,car,236.16,3624.48,472.32,426.91
30,109,person,392.86,2155.85,39.83,116.74
30,88,person,278.56,2131.53,49.79,122.99
30,157,motorcycle,1940.2,2961.12,214.14,208.2
30,125,car,1343.09,2314.22,296.02,206.49
30,5,car,1016.45,2317.29,227.28,206.39
30,12,car,890.58,2042.08,101.96,87.87
31,1,bus,395.29,2594.52,717.81,733.58
31,3,car,1710.32,2351.7,261.69,177.86
31,20,motorcycle,1451.24,2608.3,129.39,188.59
31,56,car,1779.88,2641.79,324.69,241.38
31,19,car,1080.7,2105.97,120.95,136.92
31,118,car,2022.73,2642.5,190.14,253.16
31,120,car,1630.44,2113.32,137.92,112.01
31,123,person,1983.67,3264.88,106.56,230.89
31,7,car,234.27,3624.44,468.53,426.81
31,109,person,391.35,2150.24,36.79,104.77
31,88,person,279.72,2130.17,51.22,123.95
31,157,motorcycle,1921.29,2938.54,221.6,216.24
31,125,car,1333.95,2307.82,303.12,214.02
31,5,car,1006.31,2312.43,230.8,206.81
32,1,bus,398.81,2589.96,727.76,737.23
32,3,car,1696.58,2345.05,257.67,174.58
32,20,motorcycle,1433.26,2592.54,129.1,189.19
32,56,car,1766.87,2632.55,325.27,239.27
32,19,car,1077.53,2103.98,116.26,132.1
32,118,car,2014.15,2628.6,192.04,244.14
32,123,person,1958.33,3242.79,109.15,226.62
32,7,car,232.61,3624.72,465.22,426.15
32,109,person,390.07,2150.18,36.31,101.66
32,88,person,277.17,2131.78,49.81,121.22
32,157,motorcycle,1898.82,2927.08,194.51,190.4
32,125,car,1326.14,2305.98,293.08,209.01
32,5,truck,997.65,2306.46,233.51,206.87
32,13,car,336.72,1910.09,84.61,79.64
32,12,car,885.9,2037.6,106.5,92.08
33,1,bus,400.59,2583.89,737.45,740.58
33,3,car,1685.76,2339.91,253.72,171.14
33,20,motorcycle,1421.53,2582.98,128.51,190.15
33,56,car,1752.26,2619.33,317.64,230.75
33,19,car,1076.0,2107.54,106.6,120.63
33,118,car,2006.56,2612.52,190.54,228.55
33,123,person,1934.76,3222.75,110.56,221.21
33,7,car,232.89,3624.75,465.78,426.11
33,109,person,389.41,2151.57,38.25,105.14
33,88,person,275.5,2130.52,50.78,124.03
33,157,motorcycle,1881.11,2914.05,206.56,204.22
33,125,car,1317.4,2306.11,270.92,194.07
33,5,truck,990.62,2298.35,231.66,202.85
33,13,car,335.05,1910.5,86.06,80.39
33,12,car,880.77,2033.29,112.15,97.12
33,9,car,1769.58,2016.92,122.74,71.9
33,120,car,1651.25,2123.14,140.14,112.51
34,1,bus,402.98,2579.85,747.69,745.14
34,3,car,1673.56,2334.04,250.59,168.72
34,20,motorcycle,1411.86,2576.75,127.94,191.34
34,56,car,1737.95,2608.18,312.72,224.86
34,19,car,1071.65,2103.43,109.64,124.28
34,118,car,1999.74,2600.29,196.58,222.45
34,123,person,1911.09,3200.41,111.77,215.09
34,7,car,232.17,3624.41,464.34,426.81
34,109,person,389.11,2150.7,39.81,108.68
34,157,motorcycle,1857.35,2898.43,209.61,209.08
34,125,car,1310.53,2292.0,289.26,211.08
34,9,car,1766.76,2017.42,123.65,72.3
34,120,car,1661.86,2126.53,142.99,113.25
34,141,bus,1231.4,1885.56,145.62,132.26
35,1,bus,405.66,2576.64,759.12,751.81
35,3,car,1665.18,2329.56,247.54,166.3
35,20,motorcycle,1401.43,2568.83,123.42,186.59
35,56,car,1725.5,2600.24,313.08,222.88
35,19,car,1071.6,2102.09,106.47,121.19
35,118,car,1990.85,2591.82,212.29,227.7
35,123,person,1886.42,3185.93,116.41,217.91
35,7,car,230.81,3624.22,461.62,427.26
35,109,person,389.15,2149.56,40.26,109.11
35,157,motorcycle,1836.88,2877.96,215.87,217.73
35,125,car,1294.28,2266.36,287.41,214.54
35,120,car,1669.71,2131.88,141.42,110.11
35,172,car,669.42,1976.93,92.65,84.89
35,141,bus,1232.79,1886.47,153.13,137.85
35,88,person,274.87,2128.79,50.77,122.86
35,5,truck,981.45,2288.4,233.02,200.96
36,1,bus,407.94,2575.61,771.17,759.77
36,3,car,1652.41,2320.09,250.33,168.34
36,20,motorcycle,1393.52,2560.68,117.51,178.47
36,56,car,1712.33,2593.64,312.76,220.97
36,19,car,1063.28,2097.83,114.01,129.82
36,118,car,1978.85,2583.72,224.82,228.44
36,123,person,1869.62,3168.2,120.47,218.43
36,7,car,229.72,3624.28,459.44,427.16
36,109,person,388.93,2147.65,39.4,106.01
36,157,motorcycle,1816.77,2861.02,211.81,216.64
36,120,car,1682.43,2135.58,141.01,108.26
36,172,car,666.19,1975.75,92.43,84.85
36,88,person,276.96,2128.72,51.2,121.12
36,5,truck,975.94,2284.12,231.35,196.67
37,1,bus,411.87,2572.16,780.2,764.65
37,3,car,1642.8,2314.86,253.87,171.29
37,20,motorcycle,1381.9,2550.23,110.91,166.77
37,56,car,1700.72,2588.29,313.83,220.39
37,19,car,1053.25,2089.38,121.05,137.33
37,118,car,1960.44,2572.88,229.76,221.9
37,123,person,1848.76,3147.76,120.44,212.44
37,7,car,229.03,3624.74,458.06,426.24
37,109,person,388.05,2150.5,41.58,111.38
37,157,motorcycle,1799.87,2849.53,197.18,204.83
37,120,car,1694.69,2133.87,129.58,97.44
37,172,car,664.1,1975.4,91.89,84.64
37,88,person,279.98,2128.24,53.43,122.56
37,5,bus,969.55,2280.38,231.43,194.33
37,179,motorcycle,1396.95,2591.07,93.65,100.4
37,12,car,867.32,2028.36,112.53,96.21
37,9,car,1770.05,2018.47,123.87,72.1
37,125,car,1280.08,2255.34,283.14,215.99
37,141,bus,1242.29,1897.72,139.76,123.47
38,1,bus,417.53,2571.38,781.61,761.11
38,3,car,1633.5,2308.46,253.03,171.23
38,20,motorcycle,1368.01,2534.87,113.01,170.76
38,56,car,1686.66,2580.47,310.01,215.27
38,19,car,1053.85,2089.87,118.55,135.25
38,118,car,1943.78,2563.6,235.97,219.02
38,123,person,1826.34,3128.83,123.92,214.0
38,7,car,228.86,3625.26,455.92,425.18
38,109,person,386.93,2155.38,45.25,120.7
38,157,motorcycle,1781.8,2833.52,191.6,202.1
38,120,car,1707.57,2148.62,156.23,117.79
38,172,car,662.69,1971.44,98.69,90.89
38,88,person,280.75,2127.77,55.38,123.88
38,5,car,964.79,2275.26,232.11,192.12
38,179,motorcycle,1394.56,2586.71,88.84,95.71
38,9,car,1769.72,2019.01,123.32,71.09
38,141,bus,1240.15,1892.44,156.77,137.32
39,1,bus,419.23,2568.43,786.02,760.0
39,3,car,1624.65,2305.24,248.69,168.36
39,20,motorcycle,1358.64,2522.83,114.05,175.04
39,56,car,1674.81,2569.47,308.38,212.38
39,19,car,1045.34,2084.37,115.64,130.12
39,118,car,1926.33,2553.77,242.75,217.76
39,123,person,1806.49,3112.7,124.91,212.03
39,7,car,228.47,3625.57,453.79,424.54
39,109,person,385.78,2158.67,46.38,123.04
39,157,motorcycle,1764.85,2819.0,181.41,193.93
39,120,car,1715.35,2156.64,161.6,121.79
39,88,person,281.18,2126.75,56.64,124.17
