Frame,Tracking_ID,Class,X_Center,Y_Center,Width,Height
520,2307,person,666.73,504.62,27.04,78.6
520,2321,person,697.59,505.42,23.12,73.03
520,2328,person,970.3,605.62,61.12,227.63
520,2314,traffic light,977.39,368.75,25.06,75.68
520,2309,person,1073.72,516.79,25.61,76.13
521,1706,traffic light,817.56,251.87,29.52,96.42
521,1709,traffic light,82.83,156.76,36.32,88.63
521,1912,person,1046.11,595.6,114.14,241.91
521,1995,person,756.6,583.15,82.59,272.81
521,2063,person,599.02,600.94,85.14,232.25
521,2217,person,1170.4,582.18,81.05,188.86
521,2228,person,887.06,556.61,53.27,174.76
521,2259,person,512.94,496.88,23.75,60.78
521,2260,person,1242.77,581.56,74.46,206.1
521,2307,person,666.49,504.61,27.05,78.46
521,2321,person,697.95,505.67,23.69,74.41
521,2328,person,969.44,605.47,61.81,228.29
521,2314,traffic light,977.56,368.68,25.06,75.84
521,2309,person,1073.77,516.43,25.93,76.53
522,1706,traffic light,817.51,251.92,29.54,96.48
522,1709,traffic light,82.82,156.17,36.63,89.34
522,1912,person,1046.2,595.63,115.08,242.24
522,1995,person,758.56,582.64,83.07,273.68
522,2063,person,600.34,604.08,83.42,226.04
522,2217,person,1171.38,583.28,81.89,190.72
522,2228,person,887.16,557.12,53.4,175.75
522,2259,person,512.9,496.67,23.88,61.08
522,2260,person,1243.27,581.51,73.46,204.92
522,2307,person,666.19,504.53,27.02,78.26
522,2321,person,698.5,505.74,24.15,75.67
522,2328,person,968.63,605.36,62.54,228.68
522,2314,traffic light,977.64,368.36,24.77,75.17
522,2309,person,1073.96,516.33,26.2,76.8
523,1706,traffic light,817.48,251.93,29.55,96.5
523,1709,traffic light,82.78,156.16,36.69,89.39
523,1912,person,1046.24,595.76,115.89,242.56
523,1995,person,760.28,582.42,83.4,274.3
523,2063,person,601.53,604.8,83.42,224.75
523,2217,person,1170.62,583.86,81.66,190.54
523,2228,person,887.85,557.75,53.25,176.05
523,2259,person,512.63,497.1,23.67,60.39
523,2260,person,1243.6,581.95,72.8,203.43
523,2307,person,665.88,504.31,26.93,78.08
523,2321,person,699.27,505.91,24.58,76.98
523,2328,person,967.97,605.42,63.3,228.33
523,2314,traffic light,977.54,368.02,24.5,74.61
523,2309,person,1073.69,516.3,26.67,77.5
523,2311,person,1111.11,513.34,23.23,63.87
524,1706,traffic light,817.44,251.91,29.52,96.43
524,1709,traffic light,82.73,155.62,36.95,90.02
524,1912,person,1046.42,595.45,116.26,242.59
524,1995,person,761.6,584.01,82.85,271.3
524,2063,person,602.49,605.75,84.12,225.66
524,2217,person,1170.71,584.87,81.72,191.54
524,2228,person,888.06,558.35,52.93,175.5
524,2259,person,512.54,497.49,23.49,59.83
524,2260,person,1243.76,582.01,72.48,202.49
524,2307,person,665.69,503.41,27.01,78.29
524,2321,person,699.76,506.07,24.92,77.99
524,2328,person,967.18,605.32,64.4,228.2
524,2314,traffic light,977.44,367.98,24.42,74.58
524,2309,person,1073.53,516.4,27.0,77.92
524,2311,person,1111.47,513.45,23.11,64.08
525,1706,traffic light,817.41,251.89,29.51,96.4
525,1709,traffic light,82.71,155.12,37.19,90.51
525,1912,person,1045.88,595.42,116.34,242.08
525,1995,person,762.55,584.18,83.06,271.02
525,2063,person,603.4,606.51,84.56,226.04
525,2217,person,1172.27,586.24,82.3,193.92
525,2228,person,888.58,558.8,52.58,175.52
525,2259,person,512.57,497.6,23.44,59.65
525,2260,person,1243.87,581.35,72.26,203.09
525,2307,person,665.41,502.83,27.1,78.47
525,2321,person,699.81,506.05,25.12,78.4
525,2328,person,966.48,604.62,65.49,228.74
525,2314,traffic light,977.38,367.52,24.01,73.36
525,2309,person,1073.54,516.28,27.12,77.81
525,2311,person,1111.84,513.21,23.18,64.4
526,1706,traffic light,817.4,251.88,29.51,96.39
526,1709,traffic light,82.76,155.37,36.9,89.65
526,1912,person,1045.41,595.58,116.6,242.3
526,1995,person,763.03,583.77,83.51,271.99
526,2063,person,604.99,606.01,85.23,227.73
526,2217,person,1173.77,587.15,82.21,195.11
526,2228,person,889.2,558.62,52.25,175.48
526,2259,person,512.42,497.37,23.68,60.11
526,2260,person,1243.84,581.11,72.33,203.52
526,2307,person,665.55,502.45,27.32,79.03
526,2321,person,699.63,505.95,25.31,78.63
526,2328,person,964.44,604.46,66.68,228.85
526,2314,traffic light,977.24,368.26,24.43,74.76
526,2309,person,1073.72,516.43,27.2,77.67
526,2311,person,1111.97,513.32,23.02,64.32
527,1706,traffic light,817.34,251.89,29.48,96.26
527,1709,traffic light,82.62,155.17,37.03,89.9
527,1912,person,1045.16,595.9,116.31,242.01
527,1995,person,764.22,583.86,83.81,272.02
527,2063,person,606.97,607.12,84.53,225.28
527,2217,person,1175.18,587.76,81.76,195.71
527,2228,person,889.64,558.57,52.09,175.52
527,2259,person,512.33,497.24,23.81,60.33
527,2260,person,1243.87,580.49,72.25,206.04
527,2307,person,665.7,502.39,27.36,79.26
527,2321,person,699.73,505.96,25.4,78.75
527,2328,person,964.71,604.02,67.7,229.08
527,2314,traffic light,977.14,368.42,24.44,75.0
527,2309,person,1073.87,516.13,27.25,77.6
527,2311,person,1112.24,513.34,22.94,64.31
528,1706,traffic light,817.3,251.9,29.46,96.21
528,1709,traffic light,82.58,154.83,37.22,90.33
528,1912,person,1044.09,596.14,116.19,242.54
528,1995,person,765.87,584.58,83.65,269.93
528,2063,person,609.14,607.49,84.74,224.92
528,2217,person,1176.32,588.21,80.39,194.66
528,2228,person,890.34,558.53,51.92,175.66
528,2259,person,512.17,497.23,23.86,60.3
528,2260,person,1243.94,580.35,72.11,208.32
528,2307,person,665.87,502.55,27.31,79.22
528,2321,person,699.95,505.81,25.04,77.5
528,2328,person,964.64,603.95,69.04,229.11
528,2314,traffic light,977.2,368.52,24.37,74.99
528,2309,person,1073.84,515.76,27.25,77.52
528,2311,person,1112.37,513.41,22.85,64.11
529,1706,traffic light,817.29,251.88,29.47,96.24
529,1709,traffic light,82.51,154.92,37.03,89.73
529,1912,person,1043.19,596.39,115.77,242.54
529,1995,person,767.91,585.16,83.65,268.4
529,2063,person,611.09,608.07,84.77,223.86
529,2217,person,1176.09,588.85,80.33,195.57
529,2228,person,890.84,558.82,51.79,176.0
529,2259,person,512.07,497.34,23.8,59.98
529,2260,person,1244.16,579.37,71.68,211.75
529,2307,person,665.77,502.49,27.49,79.8
529,2321,person,699.83,505.37,25.36,77.14
529,2328,person,963.75,603.43,70.46,229.48
529,2314,traffic light,977.13,368.18,24.05,74.36
529,2309,person,1073.85,515.72,26.74,75.56
529,2311,person,1112.48,513.29,22.8,64.09
530,1706,traffic light,817.25,251.84,29.43,96.1
530,1709,traffic light,82.45,155.36,36.91,89.22
530,1912,person,1041.93,596.77,115.26,242.65
530,1995,person,768.93,584.43,84.36,269.53
530,2063,person,613.26,608.31,85.28,223.38
530,2217,person,1176.78,589.39,80.19,195.64
530,2228,person,890.96,559.11,51.59,176.33
530,2259,person,511.97,497.32,23.84,59.87
530,2260,person,1244.11,578.61,71.78,214.88
530,2307,person,665.47,502.66,27.57,79.95
530,2321,person,699.77,504.96,25.66,76.92
530,2328,person,962.79,603.4,71.86,229.59
530,2314,traffic light,976.99,368.35,24.04,74.49
530,2309,person,1073.87,515.83,26.76,75.47
530,2311,person,1112.57,513.26,22.82,64.23
530,2267,person,596.65,497.33,23.44,58.5
531,1706,traffic light,817.18,251.79,29.41,95.99
531,1709,traffic light,82.37,155.58,36.93,88.99
531,1912,person,1040.3,597.02,114.53,242.65
531,1995,person,770.04,583.52,85.24,271.07
531,2063,person,614.59,607.57,86.28,224.86
531,2217,person,1176.61,589.94,80.26,196.05
531,2228,person,891.28,559.59,51.51,176.71
531,2259,person,511.97,497.59,23.61,59.23
531,2260,person,1244.15,578.5,71.71,216.52
531,2307,person,665.3,503.18,27.4,79.36
531,2321,person,699.8,504.6,26.05,77.1
531,2328,person,962.49,603.2,73.06,229.6
531,2314,traffic light,977.23,368.57,24.02,74.59
531,2309,person,1074.07,516.91,27.47,77.51
531,2311,person,1112.59,513.25,22.77,64.24
531,2267,person,596.64,497.11,24.4,58.41
532,1706,traffic light,817.11,251.77,29.4,95.89
532,1709,traffic light,82.21,155.87,36.94,88.72
532,1912,person,1038.05,597.12,113.89,243.22
532,1995,person,771.6,583.49,85.59,269.99
532,2063,person,615.51,605.02,88.21,229.96
532,2217,person,1176.74,589.99,80.33,196.21
532,2228,person,891.69,559.98,51.45,176.75
532,2259,person,511.95,497.76,23.42,58.67
532,2260,person,1244.62,578.49,70.76,217.0
532,2307,person,665.32,503.22,27.73,80.48
532,2321,person,699.9,504.86,26.09,76.9
532,2328,person,961.18,603.19,73.8,229.46
532,2314,traffic light,977.33,368.85,24.16,75.1
532,2309,person,1073.98,517.1,27.74,78.29
532,2311,person,1112.39,513.19,22.81,64.44
532,2267,person,596.92,498.06,25.21,59.43
533,1706,traffic light,817.07,251.77,29.43,95.89
533,1709,traffic light,81.97,156.33,36.86,88.17
533,1912,person,1036.06,596.94,113.02,243.61
533,1995,person,772.65,584.34,85.53,267.91
533,2063,person,616.74,603.37,89.29,233.27
533,2217,person,1176.87,590.28,80.58,196.63
533,2228,person,892.09,560.16,51.49,177.05
533,2259,person,511.91,497.74,23.46,58.77
533,2260,person,1245.01,577.97,69.97,217.68
533,2307,person,665.4,503.35,27.79,80.92
533,2321,person,699.72,505.19,26.45,77.93
533,2328,person,960.09,603.47,74.48,229.23
533,2314,traffic light,977.15,368.61,23.91,74.49
533,2309,person,1073.84,517.2,28.11,79.43
533,2311,person,1112.34,513.01,22.79,64.46
533,2267,person,596.29,497.47,25.49,60.0
534,1706,traffic light,817.09,251.84,29.51,96.08
534,1709,traffic light,81.87,156.5,36.94,87.94
534,1912,person,1033.81,596.58,111.84,243.67
534,1995,person,773.22,584.36,86.38,268.16
534,2063,person,617.79,604.1,88.9,231.81
534,2217,person,1177.07,590.65,80.64,196.5
534,2228,person,892.65,560.32,51.42,177.31
534,2259,person,511.86,497.4,23.66,59.26
534,2260,person,1245.35,577.52,69.31,218.21
534,2307,person,665.38,503.47,27.63,81.03
534,2321,person,699.49,505.36,26.84,79.16
534,2328,person,958.69,603.69,75.21,229.43
534,2314,traffic light,977.02,368.35,23.67,73.86
534,2309,person,1073.88,517.27,28.41,80.51
534,2311,person,1112.43,512.96,22.73,64.37
534,2267,person,595.86,497.99,26.01,61.18
535,1706,traffic light,817.06,251.85,29.57,96.17
535,1709,traffic light,81.83,156.93,36.54,86.42
535,1912,person,1031.76,596.45,110.21,242.9
535,1995,person,773.85,584.8,86.81,266.78
535,2063,person,618.45,599.96,91.58,240.08
535,2217,person,1177.72,591.27,80.8,197.32
535,2228,person,893.15,560.13,51.4,177.12
535,2259,person,511.78,496.99,23.89,59.81
535,2260,person,1245.36,577.24,69.27,219.66
535,2307,person,665.3,503.5,27.08,79.66
535,2321,person,699.33,505.77,27.07,79.93
535,2328,person,957.51,603.67,75.72,229.5
535,2314,traffic light,976.96,367.78,23.29,72.78
535,2309,person,1073.74,517.08,28.73,81.94
535,2311,person,1112.54,512.83,22.81,64.56
535,2267,person,595.41,496.99,25.28,59.69
536,1706,traffic light,817.35,251.88,29.6,96.63
536,1709,traffic light,81.83,157.25,36.38,85.51
536,1912,person,1029.71,596.35,108.43,242.12
536,1995,person,774.84,585.06,87.65,266.28
536,2063,person,618.55,604.16,88.19,231.68
536,2217,person,1178.05,591.58,80.46,196.92
536,2228,person,893.11,560.18,51.12,176.61
536,2259,person,511.61,496.76,24.03,60.14
536,2260,person,1245.46,577.3,69.09,220.09
536,2307,person,665.02,503.62,26.91,79.58
536,2321,person,699.2,505.03,27.07,79.94
536,2328,person,956.95,603.49,76.06,228.99
536,2314,traffic light,977.41,367.9,23.57,73.58
536,2309,person,1073.95,517.27,28.63,81.59
536,2311,person,1112.55,512.99,22.99,64.99
536,2267,person,595.43,497.96,25.86,61.07
537,1706,traffic light,817.45,251.87,29.54,96.74
537,1709,traffic light,81.73,157.21,36.53,85.36
537,1912,person,1028.36,596.53,106.96,241.66
537,1995,person,775.75,584.86,88.59,266.27
537,2063,person,618.6,606.16,86.42,227.67
537,2217,person,1178.36,591.56,80.25,196.7
537,2228,person,893.01,560.3,50.99,176.41
537,2259,person,511.53,496.72,24.1,60.23
537,2260,person,1245.56,576.7,68.89,221.26
537,2307,person,664.77,503.92,26.45,78.87
537,2321,person,698.9,504.98,26.5,78.43
537,2328,person,956.49,603.62,76.92,230.3
537,2314,traffic light,978.08,367.99,24.05,74.7
537,2309,person,1073.73,516.6,29.02,83.03
537,2311,person,1112.51,513.31,23.36,65.83
537,2267,person,595.25,498.48,26.3,62.26
538,1706,traffic light,817.13,251.95,29.56,96.6
538,1709,traffic light,81.6,157.22,36.61,85.08
538,1912,person,1027.56,596.57,105.75,241.69
538,1995,person,776.26,584.67,89.77,266.85
538,2063,person,618.76,604.35,86.98,230.61
538,2217,person,1178.86,590.76,80.38,196.64
538,2228,person,892.92,560.68,50.84,176.13
538,2259,person,511.37,496.56,24.26,60.58
538,2260,person,1246.07,576.47,67.87,219.35
538,2307,person,664.84,503.97,26.05,78.41
538,2321,person,698.37,505.45,26.69,79.18
538,2328,person,955.67,604.02,77.21,229.77
538,2314,traffic light,978.25,368.18,24.35,75.28
538,2309,person,1073.66,516.62,28.75,82.54
538,2311,person,1112.46,513.64,23.7,66.5
538,2267,person,595.26,499.66,26.83,63.89
539,1706,traffic light,817.29,251.92,29.53,96.78
539,1709,traffic light,81.51,157.34,36.71,84.94
539,1912,person,1026.51,596.63,104.6,241.71
539,1995,person,776.59,584.44,90.93,266.89
539,2063,person,619.22,606.07,85.52,227.64
539,2217,person,1179.31,590.06,80.61,196.84
539,2228,person,893.29,560.97,50.67,175.65
539,2259,person,511.3,496.51,24.32,60.62
539,2260,person,1246.57,576.95,66.86,218.23
539,2307,person,664.83,504.07,25.59,77.82
539,2321,person,697.84,505.52,26.92,79.88
539,2328,person,955.48,604.04,77.61,229.8
539,2314,traffic light,978.4,368.52,24.6,75.8
539,2309,person,1073.68,516.44,28.63,82.35
539,2311,person,1112.68,513.82,23.82,66.49
539,2267,person,595.46,500.19,26.89,64.33
540,1706,traffic light,817.29,251.81,29.5,96.86
540,1709,traffic light,81.38,157.51,36.71,84.6
540,1912,person,1025.55,596.36,103.45,241.65
540,1995,person,778.55,583.6,92.31,268.12
540,2063,person,620.24,607.6,84.27,224.74
540,2217,person,1179.54,590.09,80.94,197.09
540,2228,person,893.59,560.98,50.61,175.22
540,2259,person,511.26,496.6,24.29,60.47
540,2260,person,1246.87,577.22,66.27,220.33
540,2307,person,664.77,504.16,24.97,76.65
540,2321,person,697.12,505.69,27.08,80.16
540,2328,person,955.28,604.21,77.62,228.9
540,2314,traffic light,978.38,368.83,24.83,76.28
540,2309,person,1074.07,517.05,28.41,81.48
540,2311,person,1112.66,514.07,23.88,66.39
540,2267,person,595.43,500.95,26.84,64.6
541,1706,traffic light,817.32,251.85,29.47,96.92
541,1709,traffic light,81.31,157.5,36.8,84.59
541,1912,person,1023.87,596.15,102.19,241.57
541,1995,person,780.52,583.27,93.3,268.58
541,2063,person,621.35,609.42,83.01,221.15
541,2217,person,1179.59,589.87,80.95,196.48
541,2228,person,893.53,560.88,50.62,174.89
541,2259,person,511.29,496.83,24.18,60.14
541,2260,person,1246.87,577.44,66.26,221.7
541,2307,person,664.75,504.22,24.43,75.95
541,2321,person,696.67,505.95,26.97,79.56
541,2328,person,955.18,604.08,77.87,228.81
541,2314,traffic light,978.3,368.88,24.78,76.0
541,2309,person,1074.47,517.66,28.07,80.38
541,2311,person,1112.66,514.4,23.94,66.34
541,2267,person,595.5,502.61,27.61,66.9
542,1706,traffic light,817.29,251.91,29.47,96.98
542,1709,traffic light,81.25,157.81,36.56,83.72
542,1912,person,1022.65,596.19,100.84,241.19
542,1995,person,781.91,583.36,93.71,267.23
542,2063,person,622.27,610.76,82.14,218.48
542,2217,person,1179.81,589.93,81.49,196.9
542,2228,person,893.43,560.49,50.7,174.88
542,2259,person,511.23,496.77,24.28,60.39
542,2260,person,1247.06,577.52,65.87,221.65
542,2307,person,665.43,503.92,24.12,75.8
542,2321,person,696.44,506.55,26.75,78.69
542,2328,person,955.08,603.96,78.11,228.9
542,2314,traffic light,978.3,368.85,24.85,76.08
542,2309,person,1074.9,517.91,27.89,80.02
542,2311,person,1112.5,514.43,24.02,66.46
542,2267,person,595.21,504.14,28.27,69.07
543,1706,traffic light,817.25,251.92,29.47,97.08
543,1709,traffic light,81.25,157.78,36.78,83.97
543,1912,person,1021.16,596.21,99.44,240.65
543,1995,person,783.82,583.53,94.48,267.21
543,2063,person,623.14,611.14,81.9,217.72
543,2217,person,1180.18,590.06,82.25,197.65
543,2228,person,893.4,560.33,50.78,175.1
543,2259,person,511.17,496.79,24.24,60.25
543,2260,person,1247.35,577.4,65.3,221.94
543,2307,person,665.43,503.52,23.86,75.95
543,2321,person,696.42,507.44,26.44,77.48
543,2328,person,954.98,603.63,78.31,229.44
543,2314,traffic light,978.34,368.74,24.93,76.12
543,2309,person,1075.6,518.59,27.63,79.39
543,2311,person,1112.13,514.17,24.12,66.61
543,2267,person,594.39,505.51,28.82,71.38
544,1706,traffic light,817.23,252.0,29.48,97.17
544,1709,traffic light,81.23,158.15,36.72,83.54
544,1912,person,1020.2,596.34,98.23,240.7
544,1995,person,785.25,582.96,95.87,268.82
544,2063,person,623.83,611.61,81.62,216.79
544,2217,person,1181.48,590.26,83.24,198.27
544,2228,person,893.69,560.18,50.89,175.43
544,2259,person,511.15,496.8,24.27,60.31
544,2260,person,1247.53,577.18,64.93,222.36
544,2307,person,664.64,503.9,23.59,76.18
544,2321,person,696.35,508.15,26.38,76.96
544,2328,person,955.36,603.41,78.4,229.67
544,2314,traffic light,978.34,368.56,24.89,75.8
544,2309,person,1075.96,518.97,27.49,78.97
544,2311,person,1111.81,514.27,24.22,66.69
544,2267,person,593.4,506.24,28.79,72.25
545,1706,traffic light,817.17,251.98,29.48,97.18
545,1709,traffic light,81.09,158.44,36.6,83.04
545,1912,person,1019.34,596.69,97.01,240.59
545,1995,person,787.72,583.02,96.46,268.54
545,2063,person,624.92,612.14,81.33,215.38
545,2217,person,1182.4,590.15,84.11,198.58
545,2228,person,895.25,559.7,51.23,177.0
545,2259,person,511.25,496.95,24.11,59.84
545,2260,person,1247.57,576.71,64.87,223.52
545,2307,person,663.97,504.45,23.34,76.25
545,2321,person,696.41,508.81,26.44,76.82
545,2328,person,955.31,603.32,78.33,229.52
545,2314,traffic light,978.05,368.57,24.89,75.71
545,2309,person,1076.08,519.1,27.98,80.3
545,2311,person,1111.51,514.62,24.21,66.42
545,2267,person,593.0,506.55,28.8,72.94
546,1706,traffic light,817.12,252.0,29.48,97.24
546,1709,traffic light,80.97,158.63,36.53,82.7
546,1912,person,1018.86,597.13,95.99,240.9
546,1995,person,790.72,583.84,96.63,267.54
546,2063,person,625.73,612.06,81.36,214.68
546,2217,person,1183.17,590.3,85.23,199.57
546,2228,person,895.9,559.75,51.43,178.19
546,2259,person,511.26,496.96,24.15,59.8
546,2260,person,1247.47,576.81,65.05,224.06
546,2307,person,663.61,504.75,22.62,74.57
546,2321,person,696.57,509.38,26.67,77.27
546,2328,person,955.07,603.32,78.31,229.49
546,2314,traffic light,978.08,368.56,25.0,75.92
546,2309,person,1076.29,519.49,28.22,80.98
546,2311,person,1111.35,514.51,24.35,66.49
546,2267,person,593.0,507.09,28.87,73.72
547,1706,traffic light,817.09,252.04,29.49,97.37
547,1709,traffic light,81.0,158.68,36.7,82.88
547,1912,person,1018.48,597.32,95.02,241.03
547,1995,person,794.58,583.71,97.06,268.3
547,2063,person,626.66,611.57,81.58,214.59
547,2217,person,1184.08,590.51,86.14,200.08
547,2228,person,896.11,559.98,51.6,179.54
547,2259,person,511.31,497.0,24.14,59.75
547,2260,person,1247.95,577.4,64.09,224.2
547,2307,person,663.15,505.27,22.22,73.59
547,2321,person,696.58,509.85,26.57,76.76
547,2328,person,954.64,603.68,78.41,229.61
547,2314,traffic light,978.25,368.55,25.12,75.99
547,2309,person,1076.63,519.54,28.34,81.4
547,2311,person,1111.03,514.54,24.55,66.58
547,2267,person,592.73,507.07,28.81,74.23
548,1706,traffic light,817.07,252.06,29.51,97.48
548,1709,traffic light,80.98,158.65,36.79,82.83
548,1912,person,1018.11,597.26,93.96,240.69
548,1995,person,798.19,584.22,97.01,267.92
548,2063,person,627.66,612.33,81.35,212.97
548,2217,person,1185.51,590.95,87.15,200.36
548,2228,person,896.42,560.14,51.57,180.25
548,2259,person,511.38,497.14,24.08,59.51
548,2260,person,1248.26,578.83,63.48,224.55
548,2321,person,696.41,510.16,26.3,75.75
548,2328,person,953.96,603.69,78.49,229.82
548,2314,traffic light,978.33,368.44,25.07,75.55
548,2309,person,1076.96,519.66,28.2,81.12
548,2311,person,1110.45,514.59,24.66,66.04
548,2267,person,592.58,506.98,28.69,74.52
549,1706,traffic light,817.03,252.09,29.51,97.54
549,1709,traffic light,80.99,158.82,36.77,82.47
549,1912,person,1017.77,597.41,92.89,240.15
549,1995,person,800.55,584.02,96.77,267.28
549,2063,person,628.42,612.5,81.7,212.7
549,2217,person,1185.89,591.27,87.65,200.26
549,2228,person,896.28,559.61,51.48,180.41
549,2259,person,511.5,497.31,23.97,59.12
549,2260,person,1248.66,580.52,62.68,225.09
549,2321,person,696.3,509.77,26.0,74.68
549,2328,person,952.68,604.12,77.92,227.6
549,2314,traffic light,978.05,368.32,25.12,75.51
549,2309,person,1077.35,519.56,27.9,80.55
549,2311,person,1110.2,514.57,25.1,66.51
549,2267,person,592.33,506.84,28.46,74.52
550,1706,traffic light,817.02,252.08,29.5,97.6
550,1709,traffic light,81.02,158.85,36.78,82.2
550,1912,person,1017.34,597.45,91.89,239.51
550,1995,person,803.96,583.49,97.27,267.27
550,2063,person,629.5,611.46,82.85,215.07
550,2217,person,1187.74,591.19,88.42,200.4
550,2228,person,896.04,558.96,51.52,180.67
550,2259,person,511.72,497.51,23.82,58.69
550,2260,person,1249.26,582.15,61.47,224.02
550,2321,person,696.14,509.12,25.92,74.08
550,2328,person,951.17,604.12,77.99,226.55
550,2314,traffic light,977.72,368.21,25.1,75.3
550,2309,person,1077.54,519.35,27.55,79.95
550,2311,person,1110.38,514.58,24.98,65.87
550,2267,person,592.33,506.51,28.11,74.16
550,2357,person,1148.03,508.83,24.71,67.87
551,1706,traffic light,816.88,252.06,29.49,97.61
551,1709,traffic light,80.99,158.82,36.95,82.25
551,1912,person,1016.86,597.5,91.08,239.1
551,1995,person,806.86,582.99,97.56,267.59
551,2063,person,630.68,612.28,82.66,213.77
551,2217,person,1189.4,591.26,89.1,200.22
551,2228,person,895.38,559.01,51.35,180.54
551,2259,person,511.9,497.7,23.66,58.32
551,2260,person,1249.89,582.9,60.22,225.08
551,2321,person,696.06,508.89,25.73,73.33
551,2328,person,949.68,603.94,78.41,226.17
551,2314,traffic light,977.73,368.08,25.09,75.06
551,2309,person,1077.59,518.94,27.29,79.66
551,2311,person,1110.38,514.87,25.06,65.78
551,2267,person,592.28,506.48,27.67,73.43
551,2357,person,1148.14,508.64,24.65,67.69
551,2307,person,662.39,504.01,22.34,72.75
552,1706,traffic light,816.78,252.12,29.51,97.68
552,1709,traffic light,80.95,158.75,36.87,81.69
552,1912,person,1016.61,597.72,90.46,238.97
552,1995,person,808.78,583.13,97.93,268.19
552,2063,person,632.06,612.51,83.14,214.13
552,2217,person,1189.79,590.8,90.04,200.85
552,2228,person,895.68,558.02,51.3,179.53
552,2259,person,512.04,497.01,24.48,60.29
552,2260,person,1250.53,583.29,58.94,225.3
552,2321,person,695.84,508.3,26.08,74.22
552,2328,person,948.51,604.14,78.88,225.82
552,2314,traffic light,977.62,368.1,25.14,75.08
552,2309,person,1077.49,518.58,27.13,79.73
552,2311,person,1110.47,514.86,25.33,66.44
552,2267,person,592.2,506.69,27.39,73.2
552,2357,person,1148.08,508.2,24.85,68.31
552,2361,person,618.36,508.13,23.0,63.67
553,1706,traffic light,816.75,252.18,29.54,97.78
553,1709,traffic light,80.97,158.83,36.78,81.13
553,1912,person,1016.47,597.97,89.84,238.67
553,1995,person,810.3,583.86,98.35,269.38
553,2063,person,633.45,613.07,83.07,212.98
553,2217,person,1190.12,591.64,90.32,199.92
553,2228,person,895.71,558.93,51.83,182.8
553,2259,person,512.08,496.67,24.86,61.2
553,2260,person,1250.96,582.82,58.09,226.31
553,2321,person,695.83,508.25,26.04,74.11
553,2328,person,947.77,604.21,79.41,225.84
553,2314,traffic light,977.16,368.02,25.04,74.76
553,2309,person,1077.42,518.22,27.0,79.85
553,2311,person,1110.48,514.65,25.21,66.23
553,2267,person,592.37,506.81,27.21,73.17
553,2357,person,1147.73,508.06,24.87,68.5
553,2361,person,618.38,507.77,22.94,63.56
553,2307,person,662.92,497.34,19.22,60.49
554,1706,traffic light,816.72,252.19,29.54,97.77
554,1709,traffic light,81.01,159.0,36.6,80.35
554,1912,person,1016.31,598.09,89.45,238.77
554,1995,person,811.33,584.21,98.4,269.61
554,2063,person,635.34,612.23,83.84,215.03
554,2217,person,1189.98,591.32,90.79,200.01
554,2228,person,895.88,558.63,51.71,183.59
554,2259,person,511.64,496.17,25.46,62.55
554,2260,person,1251.33,582.97,57.35,227.53
554,2321,person,695.97,508.4,25.75,73.26
554,2328,person,947.67,604.33,79.84,225.87
554,2314,traffic light,977.46,368.17,25.15,74.91
554,2309,person,1077.37,518.19,26.98,80.33
554,2311,person,1110.5,514.73,25.13,66.17
554,2267,person,592.83,507.19,27.12,72.83
554,2357,person,1147.54,508.27,24.63,67.94
554,2361,person,618.25,508.73,23.58,65.41
554,2307,person,663.26,494.11,18.24,55.23
555,1706,traffic light,816.62,252.13,29.55,97.8
555,1709,traffic light,81.06,159.12,36.53,79.73
555,1912,person,1016.22,598.12,89.16,238.85
555,1995,person,812.52,584.02,98.38,269.57
555,2063,person,637.93,612.01,83.99,215.83
555,2217,person,1190.14,591.27,91.03,199.8
555,2228,person,896.03,558.23,51.36,182.22
555,2259,person,511.38,495.73,25.98,63.77
555,2260,person,1251.67,583.37,56.65,227.91
555,2321,person,695.94,508.14,25.63,72.9
555,2328,person,947.32,603.98,80.26,226.04
555,2314,traffic light,977.07,368.15,25.12,74.87
555,2309,person,1077.4,518.04,26.99,80.86
555,2311,person,1110.57,515.09,24.58,64.95
555,2267,person,592.69,507.3,27.27,73.05
555,2357,person,1147.53,508.38,24.42,67.39
555,2361,person,618.19,509.14,23.98,66.57
555,2307,person,664.06,493.14,18.73,54.85
556,1706,traffic light,816.53,252.09,29.58,97.86
556,1709,traffic light,81.02,159.17,36.55,79.3
556,1912,person,1016.03,597.99,88.92,238.69
556,1995,person,813.49,583.89,98.28,269.38
556,2063,person,640.14,612.7,83.36,214.58
556,2217,person,1189.25,591.75,90.95,200.06
556,2228,person,895.58,558.18,50.84,180.83
556,2259,person,510.91,495.25,26.31,64.78
556,2260,person,1251.68,583.69,56.63,230.57
556,2321,person,695.9,508.2,25.43,72.33
556,2328,person,947.08,603.73,80.68,226.35
556,2314,traffic light,977.02,368.1,25.04,74.66
556,2309,person,1077.39,517.54,27.02,81.41
556,2311,person,1110.37,515.08,24.29,64.23
556,2267,person,592.5,507.53,27.55,73.58
556,2357,person,1147.62,508.52,24.13,66.61
556,2361,person,618.63,509.43,24.41,67.71
557,1706,traffic light,816.13,252.31,29.67,97.99
557,1709,traffic light,80.93,159.44,36.55,78.83
557,1912,person,1015.85,597.69,88.86,238.77
557,1995,person,814.79,584.14,98.17,269.05
557,2063,person,642.3,612.56,83.31,214.87
557,2217,person,1190.28,592.75,90.51,199.04
557,2228,person,895.95,558.26,50.85,181.06
