Frame,Tracking_ID,Class,X_Center,Y_Center,Width,Height
8,1257,person,1835.33,1244.14,353.75,651.01
8,1261,elephant,2488.34,1402.07,669.22,565.31
8,1259,person,2801.85,1069.67,391.37,848.57
9,1248,person,1240.08,1146.53,390.36,952.56
9,1249,person,532.86,1194.83,311.35,901.66
9,1250,person,3492.81,1102.62,350.2,886.23
9,1252,person,2373.19,941.05,286.2,451.6
9,1253,person,3215.11,1036.84,241.33,908.08
9,1254,person,1506.73,1001.24,312.76,1002.46
9,1257,person,1832.87,1244.36,355.25,652.1
9,1261,person,2487.87,1364.23,610.49,513.29
9,1259,person,2793.94,1065.57,391.17,844.58
10,1248,person,1239.55,1146.31,392.66,952.36
10,1249,person,533.54,1194.25,311.24,901.57
10,1250,person,3493.29,1102.67,350.14,887.07
10,1252,person,2373.69,936.0,282.02,444.04
10,1253,person,3229.22,1040.75,249.92,916.14
10,1254,person,1504.24,1003.5,313.77,1010.4
10,1257,person,1832.81,1244.08,357.32,653.26
10,1261,person,2487.25,1345.0,605.34,507.21
10,1259,person,2793.34,1060.59,392.52,845.53
11,1248,person,1239.2,1145.46,395.0,952.28
11,1249,person,533.77,1193.89,310.97,900.88
11,1250,person,3491.16,1102.07,349.97,886.46
11,1252,person,2375.74,933.5,280.37,439.92
11,1253,person,3229.18,1055.33,249.63,883.15
11,1254,person,1503.45,1001.16,310.32,1001.75
11,1257,person,1831.69,1243.03,361.35,655.22
11,1261,person,2487.64,1324.54,803.26,682.68
11,1259,person,2787.41,1059.89,396.73,850.39
12,1248,person,1239.31,1145.06,397.37,952.56
12,1249,person,534.24,1195.1,311.5,903.13
12,1250,person,3490.12,1101.66,350.18,886.9
12,1252,person,2382.48,931.67,279.2,434.99
12,1253,person,3203.49,1082.64,240.61,819.44
12,1254,person,1506.28,1000.41,308.32,997.6
12,1257,person,1837.14,1242.82,365.17,655.87
12,1259,person,2790.23,1059.91,398.15,851.0
13,1248,person,1238.83,1145.07,399.6,953.03
13,1249,person,534.38,1194.84,311.31,903.13
13,1250,person,3488.85,1100.93,349.91,885.42
13,1252,person,2388.61,931.95,283.57,436.48
13,1253,person,3196.2,1101.03,249.96,815.64
13,1254,person,1507.29,1005.22,308.01,999.91
13,1257,person,1837.49,1243.03,369.8,656.76
13,1259,person,2793.23,1066.44,403.39,861.4
13,1265,person,2347.37,1144.48,375.0,886.99
13,1261,person,2532.89,1237.57,867.83,763.96
14,1248,person,1238.26,1145.35,401.54,953.24
14,1249,person,534.25,1195.36,311.53,904.4
14,1250,person,3485.81,1100.18,349.69,882.82
14,1252,person,2387.38,931.28,285.43,438.01
14,1253,person,3182.61,1107.1,260.64,819.38
14,1254,person,1508.91,1008.74,304.64,994.51
14,1257,person,1830.96,1242.2,374.5,657.63
14,1259,person,2792.48,1070.84,407.73,871.96
14,1265,person,2339.05,1144.4,374.48,886.61
14,1261,person,2545.08,1222.97,856.78,782.78
15,1248,person,1237.7,1146.1,403.66,953.9
15,1249,person,532.97,1196.54,312.4,906.68
15,1250,person,3487.96,1098.35,349.69,883.67
15,1252,person,2376.49,930.69,281.87,436.13
15,1253,person,3176.12,1101.65,273.48,829.21
15,1254,person,1510.29,1012.9,300.14,984.57
15,1257,person,1827.29,1241.69,378.84,657.71
15,1259,person,2791.89,1071.19,405.14,869.87
15,1265,person,2330.16,1141.88,371.07,880.76
15,1261,person,2550.62,1217.5,827.96,784.87
16,1248,person,1236.67,1146.74,406.21,955.56
16,1249,person,532.9,1196.78,312.67,907.36
16,1250,person,3488.23,1098.69,348.45,880.96
16,1252,person,2382.62,931.46,283.7,436.71
16,1253,person,3173.79,1100.8,288.9,847.26
16,1254,person,1514.61,1014.32,298.75,985.4
16,1257,person,1818.6,1240.96,384.82,658.09
16,1259,person,2800.35,1078.99,410.72,890.42
16,1265,person,2344.99,1144.52,369.74,879.84
16,1261,person,2552.85,1209.4,788.19,774.99
17,1248,person,1236.18,1146.17,409.06,957.69
17,1249,person,533.51,1196.7,312.58,907.29
17,1250,person,3487.92,1096.95,348.26,882.1
17,1252,person,2375.95,932.47,284.59,439.86
17,1253,person,3173.58,1099.94,301.64,859.22
17,1254,person,1519.38,1014.27,298.23,986.72
17,1257,person,1815.9,1240.15,391.28,658.56
17,1259,person,2803.31,1086.34,416.15,908.49
17,1265,person,2337.16,1144.12,368.74,881.12
17,1261,person,2555.36,1204.01,741.42,755.38
18,1248,person,1236.01,1146.14,411.27,958.66
18,1249,person,533.25,1196.66,312.92,907.42
18,1250,person,3488.52,1097.95,347.31,880.64
18,1252,person,2377.36,933.6,286.77,443.52
18,1253,person,3171.7,1101.84,309.79,858.99
18,1254,person,1519.22,1010.82,299.43,990.6
18,1257,person,1816.68,1239.94,396.49,658.77
18,1259,person,2805.24,1089.32,416.06,915.36
18,1265,person,2337.1,1143.29,366.75,879.92
18,1261,person,2557.25,1205.12,720.76,760.82
19,1248,person,1237.05,1145.56,413.06,958.25
19,1249,person,530.65,1195.73,313.64,906.46
19,1250,person,3487.17,1098.7,347.86,880.55
19,1253,person,3186.89,1073.73,324.42,900.39
19,1254,person,1518.43,1008.82,301.57,993.54
19,1257,person,1827.03,1240.89,399.95,657.56
19,1259,person,2799.88,1084.27,409.11,903.5
19,1265,person,2334.47,1143.6,364.6,879.38
19,1261,person,2556.24,1207.23,686.34,750.4
20,1248,person,1237.04,1144.97,414.43,957.38
20,1249,person,530.11,1195.72,314.81,907.6
20,1250,person,3488.44,1099.33,348.43,881.39
20,1253,person,3184.57,1064.36,330.24,920.15
20,1254,person,1516.43,1007.98,304.85,997.07
20,1257,person,1825.24,1241.37,404.26,657.01
20,1259,person,2813.81,1076.13,393.22,882.52
20,1265,person,2336.29,1146.36,364.51,882.45
20,1261,person,2552.9,1221.27,690.46,784.9
21,1248,person,1237.86,1144.85,415.88,956.47
21,1249,person,531.33,1195.22,315.24,907.63
21,1250,person,3490.57,1099.96,348.63,883.18
21,1253,person,3150.46,1090.1,313.18,858.45
21,1254,person,1520.22,1007.86,307.31,1001.08
21,1257,person,1824.34,1241.22,408.08,656.69
21,1259,person,2821.6,1067.16,378.73,865.03
21,1265,person,2328.55,1145.34,359.61,877.23
21,1261,person,2554.56,1211.99,658.5,774.68
22,1248,person,1237.9,1144.92,417.11,955.06
22,1249,person,534.09,1194.59,314.94,907.29
22,1250,person,3491.44,1099.73,348.14,883.12
22,1253,person,3147.11,1102.29,312.26,836.47
22,1254,person,1532.49,1009.04,305.62,1002.77
22,1257,person,1830.7,1242.36,410.75,654.56
22,1259,person,2823.55,1065.91,372.16,862.74
22,1273,person,3229.54,744.49,226.54,334.53
23,1248,person,1238.61,1144.03,418.61,954.26
23,1249,person,534.94,1193.68,314.61,906.3
23,1250,person,3492.58,1098.95,347.76,883.75
23,1253,person,3153.78,1102.14,320.63,838.41
23,1254,person,1539.91,1009.94,304.41,1002.08
23,1257,person,1830.04,1241.23,414.62,655.2
23,1259,person,2804.97,1068.1,379.56,873.94
23,1273,person,3228.9,738.56,218.49,322.55
23,1265,person,2409.31,1156.44,377.72,886.6
24,1248,person,1240.8,1143.42,419.97,953.1
24,1249,person,535.04,1189.89,313.14,901.67
24,1250,person,3493.03,1098.66,346.62,882.33
24,1253,person,3152.26,1110.14,318.23,811.92
24,1254,person,1536.97,1008.51,301.2,995.25
24,1257,person,1833.62,1239.3,415.25,652.16
24,1259,person,2792.0,1074.01,389.59,888.35
24,1273,person,3228.44,734.24,213.64,315.37
24,1265,person,2429.95,1162.61,395.82,896.11
25,1248,person,1242.37,1144.81,422.17,954.86
25,1249,person,536.03,1191.08,313.4,902.53
25,1250,person,3492.44,1096.23,347.59,885.43
25,1253,person,3163.46,1091.56,335.38,844.75
25,1254,person,1532.75,1004.92,299.13,989.2
25,1257,person,1832.93,1239.17,419.14,653.66
25,1259,person,2786.63,1082.71,401.94,907.95
25,1265,person,2424.6,1155.41,404.43,888.92
26,1248,person,1244.32,1146.14,424.55,957.18
26,1249,person,536.37,1191.13,313.48,902.64
26,1250,person,3490.85,1095.03,347.36,884.89
26,1253,person,3164.1,1069.84,346.36,865.29
26,1254,person,1528.06,1003.12,297.8,983.7
26,1257,person,1831.82,1239.48,423.09,654.51
26,1259,person,2787.49,1104.01,428.44,952.69
26,1265,person,2428.84,1158.26,416.2,890.72
27,1248,person,1247.28,1146.59,426.4,957.27
27,1249,person,537.17,1191.63,313.6,903.62
27,1250,person,3491.38,1095.28,347.53,886.0
27,1253,person,3156.3,1096.48,332.06,809.34
27,1254,person,1529.75,1002.83,296.18,979.13
27,1257,person,1829.87,1238.36,424.57,651.23
27,1259,person,2777.9,1127.58,450.78,999.12
27,1265,person,2420.59,1166.05,432.03,910.01
28,1248,person,1245.77,1147.36,428.12,959.12
28,1249,person,537.53,1192.58,313.97,905.76
28,1250,person,3491.39,1094.81,347.26,885.79
28,1253,person,3145.45,1103.74,325.58,779.54
28,1254,person,1535.31,1018.44,286.21,947.08
28,1257,person,1829.22,1238.94,426.35,649.96
28,1259,person,2762.48,1142.29,465.82,1027.5
28,1265,person,2400.42,1160.0,431.28,899.6
29,1248,person,1245.01,1149.11,430.01,963.33
29,1249,person,537.48,1192.61,313.55,905.75
29,1250,person,3491.46,1095.69,348.02,886.84
29,1253,person,3142.65,1075.84,354.56,845.47
29,1254,person,1535.3,1010.27,289.35,969.36
29,1257,person,1828.68,1239.08,429.37,651.18
29,1259,person,2749.25,1143.03,476.32,1031.85
29,1265,person,2392.85,1153.94,426.23,881.78
30,1248,person,1246.54,1149.95,431.21,965.33
30,1249,person,537.42,1193.09,313.5,907.03
30,1250,person,3491.89,1096.35,348.32,886.98
30,1253,person,3143.46,1069.73,361.78,855.31
30,1254,person,1535.36,1005.9,287.79,976.08
30,1257,person,1829.9,1239.73,431.31,652.18
30,1259,person,2778.97,1128.44,466.81,1002.87
30,1265,person,2388.24,1154.38,425.31,872.07
31,1248,person,1250.19,1151.21,432.21,965.77
31,1249,person,536.82,1192.83,312.77,906.01
31,1250,person,3491.94,1096.27,348.19,885.97
31,1253,person,3141.95,1099.43,345.51,803.57
31,1254,person,1533.6,1006.05,286.38,984.33
31,1257,person,1825.58,1238.95,433.97,651.9
31,1259,person,2752.19,1121.51,473.15,986.66
31,1265,person,2391.0,1155.21,426.29,866.05
32,1248,person,1251.73,1150.91,431.52,963.49
32,1249,person,536.79,1192.61,312.2,906.03
32,1250,person,3492.61,1096.97,348.84,887.18
32,1253,person,3139.89,1105.38,344.39,788.63
32,1254,person,1540.94,999.16,291.92,1002.22
32,1257,person,1826.79,1239.47,436.15,652.22
32,1259,person,2779.11,1102.97,457.46,952.31
32,1265,person,2392.91,1153.47,427.91,869.14
33,1248,person,1253.31,1152.9,432.81,966.16
33,1249,person,536.73,1194.06,312.63,909.23
33,1250,person,3493.55,1097.31,349.23,887.84
33,1253,person,3139.51,1108.42,347.28,785.57
33,1254,person,1553.25,1012.22,287.93,986.65
33,1257,person,1827.97,1238.83,436.87,650.75
33,1259,person,2723.58,1112.45,485.26,984.96
33,1265,person,2395.62,1154.35,425.91,866.22
34,1248,person,1254.93,1152.79,432.26,963.96
34,1249,person,536.74,1194.1,311.94,908.68
34,1250,person,3494.76,1097.56,349.11,887.62
34,1253,person,3137.75,1109.25,350.23,785.54
34,1254,person,1549.87,1012.43,288.78,989.73
34,1257,person,1832.1,1240.13,436.81,651.01
34,1259,person,2747.2,1114.42,480.55,977.11
34,1265,person,2393.9,1151.29,424.65,870.52
34,1283,person,3225.06,1024.16,239.95,898.24
35,1248,person,1257.98,1153.45,432.85,964.27
35,1249,person,535.86,1193.98,311.35,908.02
35,1250,person,3493.83,1099.79,348.91,887.07
35,1253,person,3123.2,1108.41,351.4,790.22
35,1254,person,1555.76,1017.32,287.57,985.55
35,1257,person,1828.88,1239.73,438.54,650.87
35,1259,person,2766.84,1117.34,473.71,972.24
35,1265,person,2395.91,1150.33,422.13,870.65
35,1283,person,3223.38,1027.77,242.02,906.97
36,1248,person,1259.56,1155.02,433.66,965.76
36,1249,person,535.72,1194.36,311.18,908.67
36,1250,person,3493.62,1100.57,348.78,886.66
36,1253,person,3114.05,1106.75,350.12,793.71
36,1254,person,1553.29,1016.82,286.77,981.61
36,1257,person,1828.01,1240.01,439.55,649.98
36,1259,person,2771.0,1117.96,467.13,967.33
36,1265,person,2397.03,1163.13,407.73,841.87
36,1283,person,3224.89,1027.12,241.2,905.6
36,1284,person,2712.18,1365.49,645.55,501.25
36,1285,frisbee,3228.66,1104.91,96.11,129.96
37,1248,person,1261.22,1155.29,433.3,964.31
37,1249,person,535.47,1193.83,310.41,906.71
37,1250,person,3493.36,1100.78,348.85,887.18
37,1253,person,3113.47,1104.77,349.51,796.44
37,1254,person,1554.56,1018.29,287.94,982.29
37,1257,person,1832.52,1240.16,439.67,650.3
37,1259,person,2771.41,1116.58,466.49,972.21
37,1265,person,2396.38,1169.78,399.11,827.36
37,1283,person,3229.11,1028.15,240.8,907.62
37,1284,person,2715.3,1368.67,667.32,518.91
37,1285,frisbee,3226.45,1105.27,93.34,126.06
38,1248,person,1265.7,1155.49,433.78,963.94
38,1249,person,535.61,1194.24,310.17,906.63
38,1250,person,3493.38,1100.63,348.58,887.1
38,1253,person,3110.42,1102.24,346.57,795.72
38,1254,person,1555.67,1017.21,287.94,979.83
38,1257,person,1831.54,1239.89,439.42,649.59
38,1259,person,2771.78,1118.45,465.22,976.36
38,1265,person,2400.21,1174.66,394.21,817.99
38,1283,person,3230.19,1027.58,239.46,906.63
38,1284,person,2718.87,1382.19,671.11,523.33
38,1285,frisbee,3221.89,1104.97,90.75,122.21
39,1248,person,1271.44,1154.2,434.58,962.95
39,1249,person,534.99,1193.83,309.87,905.59
39,1250,person,3493.83,1100.41,348.36,886.7
39,1253,person,3107.53,1102.92,344.99,800.28
39,1254,person,1555.55,1018.64,288.04,980.5
39,1257,person,1831.59,1240.16,439.13,650.02
39,1259,person,2766.86,1133.74,474.32,999.36
39,1265,person,2400.2,1178.54,391.13,810.07
39,1283,person,3229.74,1027.26,237.25,902.73
39,1284,person,2711.78,1358.26,723.18,567.47
39,1285,frisbee,3218.7,1104.23,88.25,118.5
40,1248,person,1274.11,1155.07,436.2,964.32
40,1249,person,534.82,1193.35,309.59,904.63
40,1250,person,3494.58,1100.14,348.07,886.84
40,1253,person,3096.24,1095.69,337.03,793.5
40,1254,person,1556.9,1019.4,289.22,984.23
40,1257,person,1830.86,1239.84,439.2,649.84
40,1259,person,2770.5,1125.11,468.11,987.82
40,1265,person,2400.84,1181.58,388.78,804.07
40,1283,person,3228.47,1026.1,236.29,903.88
40,1284,person,2718.68,1335.0,752.25,595.78
40,1285,sports ball,3217.75,1103.18,85.23,113.95
41,1248,person,1279.16,1155.06,437.24,962.01
41,1249,person,535.41,1193.65,309.51,904.1
41,1250,person,3495.27,1100.76,347.91,887.41
41,1253,person,3094.86,1090.64,331.71,790.58
41,1254,person,1557.03,1020.87,288.72,985.99
41,1257,person,1832.94,1240.36,439.11,650.21
41,1259,person,2767.05,1127.61,468.26,984.48
41,1265,person,2395.98,1182.36,389.12,802.88
41,1283,person,3229.72,1025.94,234.5,902.69
41,1285,frisbee,3218.28,1102.44,83.59,111.24
42,1248,person,1280.84,1154.55,438.12,960.19
42,1249,person,535.96,1193.26,309.59,903.77
42,1250,person,3495.72,1100.83,347.6,887.44
42,1253,person,3099.07,1096.42,333.11,806.1
42,1254,person,1556.91,1022.17,289.3,991.39
42,1257,person,1831.34,1240.38,439.06,650.24
42,1259,person,2771.65,1129.02,467.99,983.09
42,1265,person,2396.42,1184.31,386.57,797.36
42,1283,person,3229.35,1025.57,231.8,897.83
42,1285,frisbee,3219.16,1099.38,85.84,114.01
42,1284,person,2720.94,1374.54,658.14,522.9
43,1248,person,1292.28,1154.91,441.24,957.44
43,1249,person,535.65,1193.52,310.03,904.6
43,1250,person,3496.34,1100.82,347.1,887.05
43,1253,person,3104.1,1101.59,337.51,827.03
43,1254,person,1555.02,1023.28,288.58,991.66
43,1257,person,1836.24,1240.48,437.32,650.4
43,1259,person,2770.1,1129.81,468.64,982.62
43,1265,person,2393.4,1177.93,391.06,810.01
43,1283,person,3229.37,1028.0,231.81,904.59
43,1284,person,2724.63,1350.61,680.65,544.99
44,1248,person,1300.26,1154.99,445.63,956.17
44,1249,person,535.75,1193.62,310.35,905.55
44,1250,person,3495.58,1100.71,346.35,886.3
44,1253,person,3108.21,1098.56,335.97,831.09
44,1254,person,1551.71,1022.48,286.95,988.12
44,1257,person,1836.13,1240.14,436.49,649.8
44,1259,person,2779.81,1122.71,465.01,976.56
44,1265,person,2391.74,1172.89,393.5,819.27
44,1283,person,3229.66,1028.41,230.6,907.19
44,1284,person,2716.07,1361.56,659.59,528.26
45,1248,person,1293.04,1154.8,446.39,954.41
45,1249,person,536.55,1193.44,310.2,904.99
45,1250,person,3495.43,1100.52,345.92,886.62
45,1253,person,3111.94,1097.1,336.67,838.88
45,1254,person,1552.21,1019.76,284.56,980.4
45,1257,person,1835.96,1240.31,435.05,649.84
45,1259,person,2785.76,1118.97,464.28,972.87
45,1265,person,2386.18,1172.73,392.18,819.66
45,1283,person,3229.69,1026.14,227.85,903.74
45,1284,person,2714.93,1377.48,625.68,501.25
46,1248,person,1289.52,1156.06,446.49,952.11
46,1249,person,536.64,1194.07,310.34,905.34
46,1250,person,3494.85,1099.9,345.32,886.68
46,1253,person,3116.76,1097.9,337.06,844.2
46,1254,person,1550.49,1023.64,284.93,983.81
46,1257,person,1833.9,1240.16,434.5,649.89
46,1259,person,2751.9,1123.17,477.77,979.43
46,1265,person,2379.2,1168.29,393.85,829.94
46,1283,person,3229.67,1025.53,225.65,902.56
47,1248,person,1295.21,1156.88,447.17,947.3
47,1249,person,536.48,1193.33,309.9,903.35
47,1250,person,3493.86,1098.74,344.51,886.08
47,1253,person,3131.04,1096.03,341.01,852.68
47,1254,person,1552.77,1023.82,284.45,982.85
47,1257,person,1829.53,1239.84,435.78,650.0
47,1259,person,2736.53,1125.96,495.16,985.52
47,1265,person,2382.25,1167.16,395.57,834.96
47,1283,person,3229.76,1024.81,222.93,900.06
47,1294,person,3223.45,784.06,197.22,420.3
48,1248,person,1289.19,1158.04,446.81,946.61
48,1249,person,536.59,1192.79,309.5,901.42
48,1250,person,3493.94,1099.11,344.08,886.44
48,1253,person,3138.98,1100.15,346.23,864.55
48,1254,person,1551.43,1020.7,282.97,983.38
48,1257,person,1829.54,1239.77,436.86,650.7
48,1259,person,2715.75,1132.15,512.0,1000.94
48,1265,person,2379.48,1163.49,396.74,842.17
48,1283,person,3229.77,1027.24,221.52,903.01
48,1294,person,3224.21,778.71,192.13,409.19
49,1248,person,1284.69,1158.68,445.96,947.11
49,1249,person,536.21,1190.56,308.9,899.34
49,1250,person,3494.29,1098.48,343.12,885.19
49,1253,person,3145.48,1099.8,351.82,875.69
49,1254,person,1548.57,1018.86,279.62,975.88
49,1257,person,1827.73,1239.19,438.7,649.84
49,1259,person,2698.94,1136.38,523.43,1009.59
49,1265,person,2383.93,1156.24,404.6,860.5
49,1283,person,3232.34,1028.83,219.51,904.19
49,1294,person,3226.15,774.64,188.88,401.75
50,1248,person,1288.11,1155.99,443.53,941.49
50,1249,person,536.44,1191.69,309.16,899.37
50,1250,person,3493.92,1098.03,342.23,884.76
50,1253,person,3152.92,1102.73,353.77,876.58
50,1254,person,1545.8,1017.14,278.43,979.03
50,1257,person,1827.67,1239.12,441.19,650.09
50,1259,person,2693.64,1138.95,531.98,1011.25
50,1265,person,2380.25,1151.78,409.01,872.23
50,1283,person,3236.52,1027.26,219.79,913.31
50,1294,person,3231.72,746.2,163.5,344.95
51,1248,person,1287.52,1155.48,441.04,939.1
51,1249,person,536.21,1191.82,309.47,899.4
51,1250,person,3495.11,1098.79,341.15,884.16
51,1253,person,3150.43,1098.42,353.4,878.24
51,1254,person,1544.76,1020.1,278.22,981.76
51,1257,person,1826.61,1238.84,443.32,649.86
51,1259,person,2693.29,1139.87,538.74,1010.39
51,1265,person,2384.34,1151.69,408.1,870.64
51,1283,person,3238.98,1027.2,219.3,919.89
51,1294,person,3233.94,733.07,152.65,318.62
52,1248,person,1303.73,1154.63,443.68,938.07
52,1249,person,536.63,1192.54,309.69,899.44
52,1250,person,3496.44,1099.04,339.98,883.26
52,1253,person,3150.66,1096.48,351.31,875.98
52,1254,person,1541.1,1030.3,279.49,994.34
52,1257,person,1828.63,1239.36,444.48,649.08
52,1259,person,2690.02,1134.22,539.79,996.69
52,1265,person,2386.46,1153.43,406.04,866.51
52,1283,person,3238.99,1025.45,217.34,917.99
52,1294,person,3231.75,725.44,147.97,303.49
53,1248,person,1311.88,1156.2,448.54,942.8
53,1249,person,536.37,1192.94,310.22,899.67
53,1250,person,3497.9,1098.96,338.7,881.69
53,1253,person,3158.52,1090.59,355.44,886.66
53,1254,person,1538.52,1033.06,277.64,996.7
53,1257,person,1829.78,1239.35,445.41,649.09
53,1259,person,2694.33,1124.93,540.46,976.08
53,1265,person,2392.79,1156.0,406.38,859.23
53,1283,person,3241.09,1022.58,214.32,909.8
54,1248,person,1319.46,1156.81,453.31,946.76
54,1249,person,536.5,1192.82,310.21,898.56
54,1250,person,3497.85,1099.84,337.04,879.4
54,1253,person,3163.07,1072.63,369.63,928.3
54,1254,person,1536.73,1036.78,276.8,998.89
54,1257,person,1828.58,1238.79,446.91,649.04
54,1259,person,2699.5,1119.22,545.1,963.09
54,1265,person,2399.62,1159.8,404.52,848.3
55,1248,person,1323.46,1156.21,455.05,945.11
55,1249,person,536.81,1192.78,310.58,898.88
55,1250,person,3496.9,1100.91,334.83,876.66
55,1253,person,3168.26,1063.52,374.79,949.08
55,1254,person,1536.74,1036.66,276.04,1000.66
55,1257,person,1830.19,1239.23,447.55,649.05
55,1259,person,2743.52,1106.21,528.93,942.25
55,1265,person,2402.52,1157.93,406.76,846.87
56,1248,person,1322.71,1155.35,455.44,943.13
56,1249,person,536.03,1193.37,311.54,900.5
56,1250,person,3497.7,1102.06,333.12,876.21
56,1253,person,3172.3,1057.35,374.87,958.52
56,1254,person,1540.5,1032.81,274.0,997.27
56,1257,person,1834.31,1238.92,447.65,650.02
56,1259,person,2770.66,1103.55,520.42,938.59
56,1265,person,2402.71,1158.72,409.0,845.46
57,1248,person,1318.63,1158.08,453.31,937.16
57,1249,person,536.38,1194.7,312.09,901.54
57,1250,person,3496.88,1103.08,330.61,873.54
57,1253,person,3176.72,1056.12,371.99,961.83
57,1254,person,1544.21,1030.4,272.8,996.9
57,1257,person,1835.21,1239.21,447.27,650.12
57,1259,person,2777.04,1115.8,527.34,965.24
57,1265,person,2406.27,1161.84,410.59,841.12
58,1248,person,1320.44,1155.13,453.17,937.37
58,1249,person,535.87,1194.2,313.69,906.12
58,1250,person,3494.39,1100.93,327.75,872.9
58,1253,person,3182.79,1057.86,366.02,956.84
58,1254,person,1543.52,1034.7,274.44,1005.73
58,1257,person,1832.43,1239.97,451.15,653.74
58,1259,person,2791.56,1106.98,508.91,947.82
58,1265,person,2408.32,1162.03,413.26,839.78
58,1284,person,2710.24,1367.36,574.99,443.49
59,1248,person,1325.64,1153.38,453.8,936.66
59,1249,person,535.52,1192.84,313.22,903.83
59,1250,person,3496.08,1099.9,325.48,871.45
59,1253,person,3186.67,1056.2,360.67,954.92
59,1254,person,1541.08,1034.81,274.28,1009.56
59,1257,person,1829.61,1240.41,454.15,655.5
59,1259,person,2798.21,1099.01,491.26,930.38
59,1265,person,2406.9,1164.6,416.94,836.66
60,1248,person,1331.18,1153.13,455.88,937.9
60,1249,person,536.02,1192.73,313.54,904.82
60,1250,person,3499.42,1098.78,324.88,873.1
60,1253,person,3190.78,1057.24,355.11,949.86
60,1254,person,1533.84,1024.87,271.66,1010.97
60,1257,person,1829.5,1240.36,456.23,655.56
60,1259,person,2798.97,1112.86,496.54,958.06
60,1265,person,2405.97,1162.6,421.59,837.99
61,1248,person,1328.37,1153.4,456.53,940.35
61,1249,person,537.16,1192.32,313.11,904.18
61,1250,person,3503.07,1099.33,323.72,872.79
61,1253,person,3191.84,1056.48,347.74,942.18
61,1254,person,1530.77,1020.18,269.92,1014.79
61,1257,person,1829.64,1239.17,455.97,652.43
61,1259,person,2798.68,1125.62,500.66,985.6
61,1265,person,2400.83,1159.49,430.83,846.42
61,1298,person,2337.34,958.38,259.6,509.77
62,1248,person,1328.65,1155.59,453.77,934.75
62,1249,person,537.37,1191.33,312.69,903.23
62,1250,person,3507.42,1098.62,323.65,875.19
62,1253,person,3195.29,1055.53,337.78,926.03
62,1254,person,1527.33,1019.03,267.91,1016.35
62,1257,person,1827.62,1239.69,460.28,654.7
62,1259,person,2737.18,1135.32,520.12,1001.48
62,1265,person,2398.53,1159.58,436.29,847.52
62,1298,person,2335.79,957.3,258.41,507.42
63,1248,person,1324.07,1156.26,451.38,932.17
63,1249,person,538.05,1193.26,313.77,906.87
63,1250,person,3513.05,1098.36,323.63,876.49
63,1253,person,3201.57,1055.44,333.39,923.58
63,1254,person,1528.57,1015.9,264.83,1011.59
63,1257,person,1829.58,1238.96,459.84,651.42
63,1259,person,2765.09,1124.69,506.05,985.03
63,1265,person,2399.95,1162.14,438.1,842.24
63,1298,person,2334.96,954.93,256.24,503.25
64,1248,person,1331.2,1157.23,451.45,930.52
